ar,aldur,eining,tegund,medaltal,tekjur
1993,55 - 74 ára,50,atvinnutekjur,4451.014815551357,3645.8061052003577
1993,55 - 74 ára,60,atvinnutekjur,4451.014815551357,4395.097543999204
1993,55 - 74 ára,70,atvinnutekjur,4451.014815551357,5263.67916210931
1993,55 - 74 ára,80,atvinnutekjur,4451.014815551357,6501.314772463623
1993,55 - 74 ára,90,atvinnutekjur,4451.014815551357,8600.07636472109
1993,55 - 74 ára,99,atvinnutekjur,4451.014815551357,18948.49941997282
1994,55 - 74 ára,10,atvinnutekjur,4489.482554913672,789.2385521720682
1994,55 - 74 ára,20,atvinnutekjur,4489.482554913672,1725.3121838180095
1994,55 - 74 ára,30,atvinnutekjur,4489.482554913672,2411.766180358367
1994,55 - 74 ára,40,atvinnutekjur,4489.482554913672,3006.448252227553
1994,55 - 74 ára,50,atvinnutekjur,4489.482554913672,3634.1682169783608
1994,55 - 74 ára,60,atvinnutekjur,4489.482554913672,4405.052384216195
1994,55 - 74 ára,70,atvinnutekjur,4489.482554913672,5286.062861059434
1994,55 - 74 ára,80,atvinnutekjur,4489.482554913672,6589.224191390058
1994,55 - 74 ára,90,atvinnutekjur,4489.482554913672,8755.041613629688
1994,55 - 74 ára,99,atvinnutekjur,4489.482554913672,19455.648030288194
1995,55 - 74 ára,10,atvinnutekjur,4672.791626533102,808.8912862004752
1995,55 - 74 ára,20,atvinnutekjur,4672.791626533102,1820.0053939510692
1995,55 - 74 ára,30,atvinnutekjur,4672.791626533102,2502.5074166827203
1995,55 - 74 ára,40,atvinnutekjur,4672.791626533102,3166.9538303473964
1995,55 - 74 ára,50,atvinnutekjur,4672.791626533102,3853.066974892442
1995,55 - 74 ára,60,atvinnutekjur,4672.791626533102,4578.902459384833
1995,55 - 74 ára,70,atvinnutekjur,4672.791626533102,5528.627496307712
1995,55 - 74 ára,80,atvinnutekjur,4672.791626533102,6803.35349643614
1995,55 - 74 ára,90,atvinnutekjur,4672.791626533102,9045.860142554422
1995,55 - 74 ára,99,atvinnutekjur,4672.791626533102,19991.1703589546
1996,55 - 74 ára,10,atvinnutekjur,4940.603114795277,875.8181361466967
1996,55 - 74 ára,20,atvinnutekjur,4940.603114795277,1917.6179351921626
1996,55 - 74 ára,30,atvinnutekjur,4940.603114795277,2588.6076362722933
1996,55 - 74 ára,40,atvinnutekjur,4940.603114795277,3330.227832202964
1996,55 - 74 ára,50,atvinnutekjur,4940.603114795277,4078.9110776186885
1996,55 - 74 ára,60,atvinnutekjur,4940.603114795277,4859.378045717156
1996,55 - 74 ára,70,atvinnutekjur,4940.603114795277,5862.331072594825
1996,55 - 74 ára,80,atvinnutekjur,4940.603114795277,7179.589801557398
1996,55 - 74 ára,90,atvinnutekjur,4940.603114795277,9591.621200703341
1996,55 - 74 ára,99,atvinnutekjur,4940.603114795277,20655.88821904044
1997,55 - 74 ára,10,atvinnutekjur,5186.798692084644,888.174224196434
1997,55 - 74 ára,20,atvinnutekjur,5186.798692084644,2022.6780183848477
1997,55 - 74 ára,30,atvinnutekjur,5186.798692084644,2706.1558393485097
1997,55 - 74 ára,40,atvinnutekjur,5186.798692084644,3476.369424393855
1997,55 - 74 ára,50,atvinnutekjur,5186.798692084644,4253.521870565734
1997,55 - 74 ára,60,atvinnutekjur,5186.798692084644,5131.287803072367
1997,55 - 74 ára,70,atvinnutekjur,5186.798692084644,6196.402985995434
1997,55 - 74 ára,80,atvinnutekjur,5186.798692084644,7566.828058486026
1997,55 - 74 ára,90,atvinnutekjur,5186.798692084644,10141.145536430378
1997,55 - 74 ára,99,atvinnutekjur,5186.798692084644,21888.637423653523
1998,55 - 74 ára,10,atvinnutekjur,5679.112041122685,968.689381188494
1998,55 - 74 ára,20,atvinnutekjur,5679.112041122685,2193.194620085217
1998,55 - 74 ára,30,atvinnutekjur,5679.112041122685,2936.7660464904698
1998,55 - 74 ára,40,atvinnutekjur,5679.112041122685,3775.8420597734607
1998,55 - 74 ára,50,atvinnutekjur,5679.112041122685,4666.081244598098
1998,55 - 74 ára,60,atvinnutekjur,5679.112041122685,5604.072722861604
1998,55 - 74 ára,70,atvinnutekjur,5679.112041122685,6743.306009188918
1998,55 - 74 ára,80,atvinnutekjur,5679.112041122685,8261.14676492441
1998,55 - 74 ára,90,atvinnutekjur,5679.112041122685,11054.655931098272
1998,55 - 74 ára,99,atvinnutekjur,5679.112041122685,24357.08053192618
1999,55 - 74 ára,10,atvinnutekjur,5970.619544940436,1024.2900160108109
1999,55 - 74 ára,20,atvinnutekjur,5970.619544940436,2316.2171007212205
1999,55 - 74 ára,30,atvinnutekjur,5970.619544940436,3122.432468161988
1999,55 - 74 ára,40,atvinnutekjur,5970.619544940436,3998.0352237841325
1999,55 - 74 ára,50,atvinnutekjur,5970.619544940436,4943.025367587655
1999,55 - 74 ára,60,atvinnutekjur,5970.619544940436,5980.532028966348
1999,55 - 74 ára,70,atvinnutekjur,5970.619544940436,7156.813466707795
1999,55 - 74 ára,80,atvinnutekjur,5970.619544940436,8769.244201589328
1999,55 - 74 ára,90,atvinnutekjur,5970.619544940436,11650.472891787482
1999,55 - 74 ára,99,atvinnutekjur,5970.619544940436,24639.131127072957
2000,55 - 74 ára,10,atvinnutekjur,6152.346757183366,1077.7604380561258
2000,55 - 74 ára,20,atvinnutekjur,6152.346757183366,2388.04062076576
2000,55 - 74 ára,30,atvinnutekjur,6152.346757183366,3274.129377418318
2000,55 - 74 ára,40,atvinnutekjur,6152.346757183366,4213.634832166953
2000,55 - 74 ára,50,atvinnutekjur,6152.346757183366,5190.846191453994
2000,55 - 74 ára,60,atvinnutekjur,6152.346757183366,6199.479137856374
2000,55 - 74 ára,70,atvinnutekjur,6152.346757183366,7443.7739876237965
2000,55 - 74 ára,80,atvinnutekjur,6152.346757183366,9074.554358909889
2000,55 - 74 ára,90,atvinnutekjur,6152.346757183366,11924.492310271131
2000,55 - 74 ára,99,atvinnutekjur,6152.346757183366,24819.911662406234
2001,55 - 74 ára,10,atvinnutekjur,6479.795388897641,1181.3665248673913
2001,55 - 74 ára,20,atvinnutekjur,6479.795388897641,2492.6833674701957
2001,55 - 74 ára,30,atvinnutekjur,6479.795388897641,3511.6119951683204
2001,55 - 74 ára,40,atvinnutekjur,6479.795388897641,4501.006459744761
2001,55 - 74 ára,50,atvinnutekjur,6479.795388897641,5487.447508009032
2001,55 - 74 ára,60,atvinnutekjur,6479.795388897641,6532.956882516673
2001,55 - 74 ára,70,atvinnutekjur,6479.795388897641,7802.925896749119
2001,55 - 74 ára,80,atvinnutekjur,6479.795388897641,9521.814190431174
2001,55 - 74 ára,90,atvinnutekjur,6479.795388897641,12554.9727430282
2001,55 - 74 ára,99,atvinnutekjur,6479.795388897641,25366.892705215058
2002,55 - 74 ára,10,atvinnutekjur,6689.095389685778,1213.1356878019549
2002,55 - 74 ára,20,atvinnutekjur,6689.095389685778,2569.4887831916403
2002,55 - 74 ára,30,atvinnutekjur,6689.095389685778,3588.859743080783
2002,55 - 74 ára,40,atvinnutekjur,6689.095389685778,4650.3534699074935
2002,55 - 74 ára,50,atvinnutekjur,6689.095389685778,5669.724429796636
2002,55 - 74 ára,60,atvinnutekjur,6689.095389685778,6739.64271001086
2002,55 - 74 ára,70,atvinnutekjur,6689.095389685778,8022.983009375428
2002,55 - 74 ára,80,atvinnutekjur,6689.095389685778,9752.824638278214
2002,55 - 74 ára,90,atvinnutekjur,6689.095389685778,12878.333945045752
2002,55 - 74 ára,99,atvinnutekjur,6689.095389685778,26913.639888643367
2003,55 - 74 ára,10,atvinnutekjur,6991.5807860262,1411.5233936369307
2003,55 - 74 ára,20,atvinnutekjur,6991.5807860262,2757.0106051154085
2003,55 - 74 ára,30,atvinnutekjur,6991.5807860262,3854.862133499688
2003,55 - 74 ára,40,atvinnutekjur,6991.5807860262,4897.683510085257
2003,55 - 74 ára,50,atvinnutekjur,6991.5807860262,5943.256394260761
2003,55 - 74 ára,60,atvinnutekjur,6991.5807860262,7071.374506134332
2003,55 - 74 ára,70,atvinnutekjur,6991.5807860262,8356.328550634227
2003,55 - 74 ára,80,atvinnutekjur,6991.5807860262,10180.578082761489
2003,55 - 74 ára,90,atvinnutekjur,6991.5807860262,13358.569349137035
2003,55 - 74 ára,99,atvinnutekjur,6991.5807860262,28216.710334788935
2004,55 - 74 ára,10,atvinnutekjur,7231.648036809087,1365.7704886928263
2004,55 - 74 ára,20,atvinnutekjur,7231.648036809087,2851.579399243421
2004,55 - 74 ára,30,atvinnutekjur,7231.648036809087,4017.285851506634
2004,55 - 74 ára,40,atvinnutekjur,7231.648036809087,5174.989742312663
2004,55 - 74 ára,50,atvinnutekjur,7231.648036809087,6250.000498061118
2004,55 - 74 ára,60,atvinnutekjur,7231.648036809087,7365.024061095496
2004,55 - 74 ára,70,atvinnutekjur,7231.648036809087,8650.768935216476
2004,55 - 74 ára,80,atvinnutekjur,7231.648036809087,10512.698234254744
2004,55 - 74 ára,90,atvinnutekjur,7231.648036809087,13716.390337614284
2004,55 - 74 ára,99,atvinnutekjur,7231.648036809087,28638.499934777705
2005,55 - 74 ára,10,atvinnutekjur,7642.781958316232,1474.6978610845076
2005,55 - 74 ára,20,atvinnutekjur,7642.781958316232,3003.254252747754
2005,55 - 74 ára,30,atvinnutekjur,7642.781958316232,4311.247138231404
2005,55 - 74 ára,40,atvinnutekjur,7642.781958316232,5516.652346422219
2005,55 - 74 ára,50,atvinnutekjur,7642.781958316232,6657.940256305013
2005,55 - 74 ára,60,atvinnutekjur,7642.781958316232,7865.910156428148
2005,55 - 74 ára,70,atvinnutekjur,7642.781958316232,9232.890956355179
2005,55 - 74 ára,80,atvinnutekjur,7642.781958316232,11115.374834678707
2005,55 - 74 ára,90,atvinnutekjur,7642.781958316232,14321.23975007981
2005,55 - 74 ára,99,atvinnutekjur,7642.781958316232,28893.81930952707
2006,55 - 74 ára,10,atvinnutekjur,7967.683286839601,1649.3152488750654
2006,55 - 74 ára,20,atvinnutekjur,7967.683286839601,3236.1200072679853
2006,55 - 74 ára,30,atvinnutekjur,7967.683286839601,4568.074304464467
2006,55 - 74 ára,40,atvinnutekjur,7967.683286839601,5775.007620696657
2006,55 - 74 ára,50,atvinnutekjur,7967.683286839601,6989.153685830634
2006,55 - 74 ára,60,atvinnutekjur,7967.683286839601,8162.427507187824
2006,55 - 74 ára,70,atvinnutekjur,7967.683286839601,9491.977554750376
2006,55 - 74 ára,80,atvinnutekjur,7967.683286839601,11456.249505670097
2006,55 - 74 ára,90,atvinnutekjur,7967.683286839601,14675.539765500582
2006,55 - 74 ára,99,atvinnutekjur,7967.683286839601,30228.630647385125
2007,55 - 74 ára,10,atvinnutekjur,8265.40653706473,1707.0856247647532
2007,55 - 74 ára,20,atvinnutekjur,8265.40653706473,3375.26983448795
2007,55 - 74 ára,30,atvinnutekjur,8265.40653706473,4750.549272133549
2007,55 - 74 ára,40,atvinnutekjur,8265.40653706473,6002.259509058911
2007,55 - 74 ára,50,atvinnutekjur,8265.40653706473,7244.816471856848
2007,55 - 74 ára,60,atvinnutekjur,8265.40653706473,8439.318745485803
2007,55 - 74 ára,70,atvinnutekjur,8265.40653706473,9812.309864599547
2007,55 - 74 ára,80,atvinnutekjur,8265.40653706473,11782.552120527767
2007,55 - 74 ára,90,atvinnutekjur,8265.40653706473,15228.75982950326
2007,55 - 74 ára,99,atvinnutekjur,8265.40653706473,31674.90511795404
2008,55 - 74 ára,10,atvinnutekjur,7869.577385950181,1600.3166400332238
2008,55 - 74 ára,20,atvinnutekjur,7869.577385950181,3192.509845345467
2008,55 - 74 ára,30,atvinnutekjur,7869.577385950181,4532.8765743073045
2008,55 - 74 ára,40,atvinnutekjur,7869.577385950181,5767.638651896391
2008,55 - 74 ára,50,atvinnutekjur,7869.577385950181,6933.35153435714
2008,55 - 74 ára,60,atvinnutekjur,7869.577385950181,8103.12613417838
2008,55 - 74 ára,70,atvinnutekjur,7869.577385950181,9439.431145779727
2008,55 - 74 ára,80,atvinnutekjur,7869.577385950181,11273.29653404115
2008,55 - 74 ára,90,atvinnutekjur,7869.577385950181,14573.441889439613
2008,55 - 74 ára,99,atvinnutekjur,7869.577385950181,30036.399880826626
2009,55 - 74 ára,10,atvinnutekjur,7002.415953313665,1305.4737147555254
2009,55 - 74 ára,20,atvinnutekjur,7002.415953313665,2743.3079589237636
2009,55 - 74 ára,30,atvinnutekjur,7002.415953313665,4007.079041124599
2009,55 - 74 ára,40,atvinnutekjur,7002.415953313665,5142.115909787041
2009,55 - 74 ára,50,atvinnutekjur,7002.415953313665,6170.176460157018
2009,55 - 74 ára,60,atvinnutekjur,7002.415953313665,7252.6317486418075
2009,55 - 74 ára,70,atvinnutekjur,7002.415953313665,8449.315987167705
2009,55 - 74 ára,80,atvinnutekjur,7002.415953313665,10097.476552046557
2009,55 - 74 ára,90,atvinnutekjur,7002.415953313665,13047.484515806613
2009,55 - 74 ára,99,atvinnutekjur,7002.415953313665,26234.58219277458
2010,55 - 74 ára,10,atvinnutekjur,6819.925779756169,1280.0264329310264
2010,55 - 74 ára,20,atvinnutekjur,6819.925779756169,2726.9380325210714
2010,55 - 74 ára,30,atvinnutekjur,6819.925779756169,3982.8779465528582
2010,55 - 74 ára,40,atvinnutekjur,6819.925779756169,5051.2871062977065
2010,55 - 74 ára,50,atvinnutekjur,6819.925779756169,6054.3185718874765
2010,55 - 74 ára,60,atvinnutekjur,6819.925779756169,7083.157022012146
2010,55 - 74 ára,70,atvinnutekjur,6819.925779756169,8211.782479005093
2010,55 - 74 ára,80,atvinnutekjur,6819.925779756169,9725.792238385877
2010,55 - 74 ára,90,atvinnutekjur,6819.925779756169,12506.064705612409
2010,55 - 74 ára,99,atvinnutekjur,6819.925779756169,26262.907928349625
2011,55 - 74 ára,10,atvinnutekjur,7038.598070361218,1323.355688904577
2011,55 - 74 ára,20,atvinnutekjur,7038.598070361218,2779.0469466996115
2011,55 - 74 ára,30,atvinnutekjur,7038.598070361218,4100.748440993058
2011,55 - 74 ára,40,atvinnutekjur,7038.598070361218,5212.367219672902
2011,55 - 74 ára,50,atvinnutekjur,7038.598070361218,6266.089186963171
2011,55 - 74 ára,60,atvinnutekjur,7038.598070361218,7285.073067419696
2011,55 - 74 ára,70,atvinnutekjur,7038.598070361218,8418.19637604424
2011,55 - 74 ára,80,atvinnutekjur,7038.598070361218,9959.905753618072
2011,55 - 74 ára,90,atvinnutekjur,7038.598070361218,12821.66243087422
2011,55 - 74 ára,99,atvinnutekjur,7038.598070361218,27577.07836216025
2012,55 - 74 ára,10,atvinnutekjur,7160.175562966226,1377.6221816732732
2012,55 - 74 ára,20,atvinnutekjur,7160.175562966226,2830.730510287548
2012,55 - 74 ára,30,atvinnutekjur,7160.175562966226,4139.157057264903
2012,55 - 74 ára,40,atvinnutekjur,7160.175562966226,5274.594517502464
2012,55 - 74 ára,50,atvinnutekjur,7160.175562966226,6340.836343044107
2012,55 - 74 ára,60,atvinnutekjur,7160.175562966226,7372.480351237791
2012,55 - 74 ára,70,atvinnutekjur,7160.175562966226,8517.353579842977
2012,55 - 74 ára,80,atvinnutekjur,7160.175562966226,10115.143690094172
2012,55 - 74 ára,90,atvinnutekjur,7160.175562966226,13114.145402937702
2012,55 - 74 ára,99,atvinnutekjur,7160.175562966226,28060.402497255953
2013,55 - 74 ára,10,atvinnutekjur,7309.786716204938,1444.3944754058639
2013,55 - 74 ára,20,atvinnutekjur,7309.786716204938,2950.8646043669064
2013,55 - 74 ára,30,atvinnutekjur,7309.786716204938,4269.5937323317985
2013,55 - 74 ára,40,atvinnutekjur,7309.786716204938,5429.34862558221
2013,55 - 74 ára,50,atvinnutekjur,7309.786716204938,6502.803219987616
2013,55 - 74 ára,60,atvinnutekjur,7309.786716204938,7524.780443152142
2013,55 - 74 ára,70,atvinnutekjur,7309.786716204938,8692.105538055623
2013,55 - 74 ára,80,atvinnutekjur,7309.786716204938,10353.007780739305
2013,55 - 74 ára,90,atvinnutekjur,7309.786716204938,13279.647739816386
2013,55 - 74 ára,99,atvinnutekjur,7309.786716204938,28277.73125487979
2014,55 - 74 ára,10,atvinnutekjur,7577.214107155813,1470.3385902078344
2014,55 - 74 ára,20,atvinnutekjur,7577.214107155813,3072.725752089228
2014,55 - 74 ára,30,atvinnutekjur,7577.214107155813,4485.200361451345
2014,55 - 74 ára,40,atvinnutekjur,7577.214107155813,5688.474424678948
2014,55 - 74 ára,50,atvinnutekjur,7577.214107155813,6824.982356161491
2014,55 - 74 ára,60,atvinnutekjur,7577.214107155813,7893.240464082421
2014,55 - 74 ára,70,atvinnutekjur,7577.214107155813,9066.840690978886
2014,55 - 74 ára,80,atvinnutekjur,7577.214107155813,10715.222299173542
2014,55 - 74 ára,90,atvinnutekjur,7577.214107155813,13761.241598564746
2014,55 - 74 ára,99,atvinnutekjur,7577.214107155813,28629.3172922809
2015,55 - 74 ára,10,atvinnutekjur,8148.78030229283,1646.6901076650506
2015,55 - 74 ára,20,atvinnutekjur,8148.78030229283,3303.5990369202214
2015,55 - 74 ára,30,atvinnutekjur,8148.78030229283,4868.538571864312
2015,55 - 74 ára,40,atvinnutekjur,8148.78030229283,6123.99379579334
2015,55 - 74 ára,50,atvinnutekjur,8148.78030229283,7309.3771002472595
2015,55 - 74 ára,60,atvinnutekjur,8148.78030229283,8436.367138471922
2015,55 - 74 ára,70,atvinnutekjur,8148.78030229283,9668.465055909246
2015,55 - 74 ára,80,atvinnutekjur,8148.78030229283,11494.714457229264
2015,55 - 74 ára,90,atvinnutekjur,8148.78030229283,14694.665446592553
2015,55 - 74 ára,99,atvinnutekjur,8148.78030229283,31545.502248700424
2016,55 - 74 ára,10,atvinnutekjur,8644.34936983504,1722.5538432085766
2016,55 - 74 ára,20,atvinnutekjur,8644.34936983504,3535.5417631856035
2016,55 - 74 ára,30,atvinnutekjur,8644.34936983504,5179.145221913787
2016,55 - 74 ára,40,atvinnutekjur,8644.34936983504,6548.575527264606
2016,55 - 74 ára,50,atvinnutekjur,8644.34936983504,7814.652602022909
2016,55 - 74 ára,60,atvinnutekjur,8644.34936983504,9003.214753836826
2016,55 - 74 ára,70,atvinnutekjur,8644.34936983504,10351.113136147538
2016,55 - 74 ára,80,atvinnutekjur,8644.34936983504,12247.35782521298
2016,55 - 74 ára,90,atvinnutekjur,8644.34936983504,15692.465511630133
2016,55 - 74 ára,99,atvinnutekjur,8644.34936983504,32530.42932899397
2017,55 - 74 ára,10,atvinnutekjur,8994.092396450631,1788.6620386918758
2017,55 - 74 ára,20,atvinnutekjur,8994.092396450631,3807.2546075941423
2017,55 - 74 ára,30,atvinnutekjur,8994.092396450631,5466.139905308374
2017,55 - 74 ára,40,atvinnutekjur,8994.092396450631,6882.399122064402
2017,55 - 74 ára,50,atvinnutekjur,8994.092396450631,8174.524064841814
2017,55 - 74 ára,60,atvinnutekjur,8994.092396450631,9468.059624368982
2017,55 - 74 ára,70,atvinnutekjur,8994.092396450631,10846.232188881571
2017,55 - 74 ára,80,atvinnutekjur,8994.092396450631,12774.54528579939
2017,55 - 74 ára,90,atvinnutekjur,8994.092396450631,16198.112137459628
2017,55 - 74 ára,99,atvinnutekjur,8994.092396450631,32751.69969585802
2018,55 - 74 ára,10,atvinnutekjur,9216.741761328936,1648.5452546720412
2018,55 - 74 ára,20,atvinnutekjur,9216.741761328936,3808.1395382924147
2018,55 - 74 ára,30,atvinnutekjur,9216.741761328936,5578.951899352633
2018,55 - 74 ára,40,atvinnutekjur,9216.741761328936,7055.773689996336
2018,55 - 74 ára,50,atvinnutekjur,9216.741761328936,8403.45943569073
2018,55 - 74 ára,60,atvinnutekjur,9216.741761328936,9703.062611457188
2018,55 - 74 ára,70,atvinnutekjur,9216.741761328936,11124.932893611824
2018,55 - 74 ára,80,atvinnutekjur,9216.741761328936,13148.522193721754
2018,55 - 74 ára,90,atvinnutekjur,9216.741761328936,16625.578893367536
2018,55 - 74 ára,99,atvinnutekjur,9216.741761328936,34450.47445950898
2019,55 - 74 ára,10,atvinnutekjur,9325.492450246322,1670.9340826767682
2019,55 - 74 ára,20,atvinnutekjur,9325.492450246322,3905.958442266763
2019,55 - 74 ára,30,atvinnutekjur,9325.492450246322,5675.574984734498
2019,55 - 74 ára,40,atvinnutekjur,9325.492450246322,7163.813162122585
2019,55 - 74 ára,50,atvinnutekjur,9325.492450246322,8494.6928225467
2019,55 - 74 ára,60,atvinnutekjur,9325.492450246322,9784.232533598923
2019,55 - 74 ára,70,atvinnutekjur,9325.492450246322,11211.127560306139
2019,55 - 74 ára,80,atvinnutekjur,9325.492450246322,13255.45473408386
2019,55 - 74 ára,90,atvinnutekjur,9325.492450246322,16694.67181247443
2019,55 - 74 ára,99,atvinnutekjur,9325.492450246322,34657.54658793817
2020,55 - 74 ára,10,atvinnutekjur,9223.225261992875,1422.4487716021627
2020,55 - 74 ára,20,atvinnutekjur,9223.225261992875,3472.486609253046
2020,55 - 74 ára,30,atvinnutekjur,9223.225261992875,5365.62718039175
2020,55 - 74 ára,40,atvinnutekjur,9223.225261992875,6959.236606370836
2020,55 - 74 ára,50,atvinnutekjur,9223.225261992875,8370.01533335639
2020,55 - 74 ára,60,atvinnutekjur,9223.225261992875,9732.817210251444
2020,55 - 74 ára,70,atvinnutekjur,9223.225261992875,11238.252965793932
2020,55 - 74 ára,80,atvinnutekjur,9223.225261992875,13327.190952166844
2020,55 - 74 ára,90,atvinnutekjur,9223.225261992875,16868.401157495475
2020,55 - 74 ára,99,atvinnutekjur,9223.225261992875,35147.581041976504
2021,55 - 74 ára,10,atvinnutekjur,9555.787182374108,1510.8994414641145
2021,55 - 74 ára,20,atvinnutekjur,9555.787182374108,3740.624500518798
2021,55 - 74 ára,30,atvinnutekjur,9555.787182374108,5661.217299158884
2021,55 - 74 ára,40,atvinnutekjur,9555.787182374108,7313.647173101971
2021,55 - 74 ára,50,atvinnutekjur,9555.787182374108,8711.570567587256
2021,55 - 74 ára,60,atvinnutekjur,9555.787182374108,10075.973596485417
2021,55 - 74 ára,70,atvinnutekjur,9555.787182374108,11518.590811753536
2021,55 - 74 ára,80,atvinnutekjur,9555.787182374108,13604.302448285756
2021,55 - 74 ára,90,atvinnutekjur,9555.787182374108,17132.631300086097
2021,55 - 74 ára,99,atvinnutekjur,9555.787182374108,35655.73702452701
2022,55 - 74 ára,10,atvinnutekjur,9525.114345114345,1608.151074151074
2022,55 - 74 ára,20,atvinnutekjur,9525.114345114345,3866.210672210672
2022,55 - 74 ára,30,atvinnutekjur,9525.114345114345,5833.129591129591
2022,55 - 74 ára,40,atvinnutekjur,9525.114345114345,7427.525987525987
2022,55 - 74 ára,50,atvinnutekjur,9525.114345114345,8801.847539847538
2022,55 - 74 ára,60,atvinnutekjur,9525.114345114345,10075.301455301455
2022,55 - 74 ára,70,atvinnutekjur,9525.114345114345,11465.670131670131
2022,55 - 74 ára,80,atvinnutekjur,9525.114345114345,13432.58905058905
2022,55 - 74 ára,90,atvinnutekjur,9525.114345114345,16958.371448371447
2022,55 - 74 ára,99,atvinnutekjur,9525.114345114345,35822.91198891199
2023,55 - 74 ára,10,atvinnutekjur,9477.817629692112,1679.2529734289328
2023,55 - 74 ára,20,atvinnutekjur,9477.817629692112,3794.921973850696
2023,55 - 74 ára,30,atvinnutekjur,9477.817629692112,5805.176474998828
2023,55 - 74 ára,40,atvinnutekjur,9477.817629692112,7415.910023899901
2023,55 - 74 ára,50,atvinnutekjur,9477.817629692112,8787.352659449833
2023,55 - 74 ára,60,atvinnutekjur,9477.817629692112,10041.785200806034
2023,55 - 74 ára,70,atvinnutekjur,9477.817629692112,11405.848821406813
2023,55 - 74 ára,80,atvinnutekjur,9477.817629692112,13383.42482778012
2023,55 - 74 ára,90,atvinnutekjur,9477.817629692112,16851.561853882562
2023,55 - 74 ára,99,atvinnutekjur,9477.817629692112,35092.48680819157
1990,75 ára og eldri,10,atvinnutekjur,1456.1991879261473,34.466252968666204
1990,75 ára og eldri,20,atvinnutekjur,1456.1991879261473,120.63188539033172
1990,75 ára og eldri,30,atvinnutekjur,1456.1991879261473,245.5720524017467
1990,75 ára og eldri,40,atvinnutekjur,1456.1991879261473,426.5198804872443
1990,75 ára og eldri,50,atvinnutekjur,1456.1991879261473,663.4753696468244
1990,75 ára og eldri,60,atvinnutekjur,1456.1991879261473,1042.6041523021527
1990,75 ára og eldri,70,atvinnutekjur,1456.1991879261473,1585.4476365586454
1990,75 ára og eldri,80,atvinnutekjur,1456.1991879261473,2330.7803570060523
1990,75 ára og eldri,90,atvinnutekjur,1456.1991879261473,3662.0393779207843
1990,75 ára og eldri,99,atvinnutekjur,1456.1991879261473,10417.42495977936
1991,75 ára og eldri,10,atvinnutekjur,1573.1195868524394,36.302759696594755
1991,75 ára og eldri,20,atvinnutekjur,1573.1195868524394,125.0428389549375
1991,75 ára og eldri,30,atvinnutekjur,1573.1195868524394,262.1865978087399
1991,75 ára og eldri,40,atvinnutekjur,1573.1195868524394,480.00315598830844
1991,75 ára og eldri,50,atvinnutekjur,1573.1195868524394,726.0551939318951
1991,75 ára og eldri,60,atvinnutekjur,1573.1195868524394,1125.3855505944375
1991,75 ára og eldri,70,atvinnutekjur,1573.1195868524394,1690.0951458748004
1991,75 ára og eldri,80,atvinnutekjur,1573.1195868524394,2432.284899671849
1991,75 ára og eldri,90,atvinnutekjur,1573.1195868524394,4065.909086018613
1991,75 ára og eldri,99,atvinnutekjur,1573.1195868524394,11645.11858267434
1992,75 ára og eldri,10,atvinnutekjur,1567.5269685209144,34.9201552393273
1992,75 ára og eldri,20,atvinnutekjur,1567.5269685209144,128.04056921086675
1992,75 ára og eldri,30,atvinnutekjur,1567.5269685209144,279.3612419146184
1992,75 ára og eldri,40,atvinnutekjur,1567.5269685209144,485.00215610176804
1992,75 ára og eldri,50,atvinnutekjur,1567.5269685209144,710.0431565329884
1992,75 ára og eldri,60,atvinnutekjur,1567.5269685209144,1086.4048296679605
1992,75 ára og eldri,70,atvinnutekjur,1567.5269685209144,1625.7272272531263
1992,75 ára og eldri,80,atvinnutekjur,1567.5269685209144,2487.0910564898663
1992,75 ára og eldri,90,atvinnutekjur,1567.5269685209144,3798.5368865890473
1992,75 ára og eldri,99,atvinnutekjur,1567.5269685209144,12769.136765847348
1993,75 ára og eldri,10,atvinnutekjur,1502.3106957011698,22.36690862086109
1993,75 ára og eldri,20,atvinnutekjur,1502.3106957011698,93.1954525869212
1993,75 ára og eldri,30,atvinnutekjur,1502.3106957011698,219.94126810513404
1993,75 ára og eldri,40,atvinnutekjur,1502.3106957011698,372.7818103476848
1993,75 ára og eldri,50,atvinnutekjur,1502.3106957011698,622.5456232806337
1993,75 ára og eldri,60,atvinnutekjur,1502.3106957011698,999.0552517317954
1993,75 ára og eldri,70,atvinnutekjur,1502.3106957011698,1565.6836034602763
1993,75 ára og eldri,80,atvinnutekjur,1502.3106957011698,2285.152497431308
1993,75 ára og eldri,90,atvinnutekjur,1502.3106957011698,3720.3624672698943
1993,75 ára og eldri,99,atvinnutekjur,1502.3106957011698,11399.667760432201
1994,75 ára og eldri,10,atvinnutekjur,1394.933255001795,25.696138907927804
1994,75 ára og eldri,20,atvinnutekjur,1394.933255001795,80.75929371063025
1994,75 ára og eldri,30,atvinnutekjur,1394.933255001795,187.2147263291883
1994,75 ára og eldri,40,atvinnutekjur,1394.933255001795,367.0876986846829
1994,75 ára og eldri,50,atvinnutekjur,1394.933255001795,594.6820718691863
1994,75 ára og eldri,60,atvinnutekjur,1394.933255001795,873.6687228695453
1994,75 ára og eldri,70,atvinnutekjur,1394.933255001795,1332.528346225399
1994,75 ára og eldri,80,atvinnutekjur,1394.933255001795,2206.1970690949443
1994,75 ára og eldri,90,atvinnutekjur,1394.933255001795,3524.041907372956
